name,specialization,phone,rating,review_count,address,latitude,longitude,google_place_url,scraped_at
Punjab auto workshop & Auto Electrician,Car Mechanic,+923476719397,3.0,,"
F3VX+3F5, Abu-Bakar Ave, Bahria Safari Valley Safari Valley Commercial Block Bahria Safari Valley, Rawalpindi, Pakistan",33.492639,73.0987528,https://www.google.com/maps/place/Punjab+auto+workshop+%26+Auto+Electrician/data=!4m7!3m6!1s0x38dff38460d56dd9:0x202d1248cd9761f9!8m2!3d33.492639!4d73.0987528!16s%2Fg%2F11tg6kv5g7!19sChIJ2W3VYITz3zgR-WGXzUgSLSA?authuser=0&hl=en&rclk=1,2026-05-21T20:56:43.549434
Car Mechanic,Car Mechanic,+923421470063,4.7,,"
Gulbahar Scheme Sector 4, Rawalpindi, 46222, Pakistan",33.5865625,73.1248125,https://www.google.com/maps/place/Car+Mechanic/data=!4m7!3m6!1s0x38dfedd95bfb512d:0x536cc96503f51a6f!8m2!3d33.5865625!4d73.1248125!16s%2Fg%2F11s99j2l1j!19sChIJLVH7W9nt3zgRbxr1A2XJbFM?authuser=0&hl=en&rclk=1,2026-05-21T20:56:48.895187
Star auto workshop,Car Mechanic,+923312147333,4.1,,"
229 Abu-Bakar Ave, Bahria Safari Valley Safari Valley Commercial Block Bahria Safari Valley, Rawalpindi, Pakistan",33.4926673,73.0987115,https://www.google.com/maps/place/Star+auto+workshop/data=!4m7!3m6!1s0x38dff3aa5f90ea89:0x23a81a189bb76a50!8m2!3d33.4926673!4d73.0987115!16s%2Fg%2F11fw9zgngj!19sChIJieqQX6rz3zgRUGq3mxgaqCM?authuser=0&hl=en&rclk=1,2026-05-21T20:56:55.180461
Auto Tips Garage,Car Mechanic,+923025472711,5.0,,"
H46P+V75 Auto Tips Garage, Road, near Attock Petroleum, Bahria Town Phase VI Block E Police Foundation, Rawalpindi, Pakistan",33.5621358,73.135736,https://www.google.com/maps/place/Auto+Tips+Garage/data=!4m7!3m6!1s0x38dfed001cbd7b1d:0x816c0dd2832ad767!8m2!3d33.5621358!4d73.135736!16s%2Fg%2F11ybpnt3gs!19sChIJHXu9HADt3zgRZ9cqg9INbIE?authuser=0&hl=en&rclk=1,2026-05-21T20:56:59.760737
Happy Furniture,Carpenter,+923009700402,4.8,,"
Happy Center, Murree Rd, Dadan Khan Gulshan-e Shamsabad, Rawalpindi, 46000, Pakistan",33.6527266,73.0806941,https://www.google.com/maps/place/Happy+Furniture/data=!4m7!3m6!1s0x38df95319c108b51:0x25ddc08f8f32feb3!8m2!3d33.6527266!4d73.0806941!16s%2Fg%2F12mkzj3p1!19sChIJUYsQnDGV3zgRs_4yj4_A3SU?authuser=0&hl=en&rclk=1,2026-05-21T20:58:36.601586
Mughal Furniture,Carpenter,+923155126385,4.7,,"
Gold Point, Murree Rd, Amirpura Mohalla, Rawalpindi, 46000, Pakistan",33.6234782,73.0678976,https://www.google.com/maps/place/Mughal+Furniture/data=!4m7!3m6!1s0x38df9562c5ba3197:0xadcd75c8934ccdaf!8m2!3d33.6234782!4d73.0678976!16s%2Fg%2F11h3dmg105!19sChIJlzG6xWKV3zgRr81Mk8h1za0?authuser=0&hl=en&rclk=1,2026-05-21T20:58:41.822675
Inam Furniture,Carpenter,+923459232684,5.0,,"
B1, 308 Kurri Rd, Sadiqabad, Rawalpindi, 46000, Pakistan",33.6311372,73.0836413,https://www.google.com/maps/place/Inam+Furniture/data=!4m7!3m6!1s0x38dfeb6178e69c59:0x4ea9a09b1a9a6a0e!8m2!3d33.6311372!4d73.0836413!16s%2Fg%2F11y58yz5kz!19sChIJWZzmeGHr3zgRDmqaGpugqU4?authuser=0&hl=en&rclk=1,2026-05-21T20:58:48.035768
HIGHLAND Furniture&Interior,Carpenter,+923326487000,4.9,,"
Chaudhry Bostan Khan Rd, Dhok Chaudhrian, Rawalpindi, 46000, Pakistan",33.5748528,73.1026013,https://www.google.com/maps/place/HIGHLAND+Furniture%26Interior/data=!4m7!3m6!1s0x38dfed909c9261bb:0x790214a5fc16222c!8m2!3d33.5748528!4d73.1026013!16s%2Fg%2F11nxtfh46v!19sChIJu2GSnJDt3zgRLCIW_KUUAnk?authuser=0&hl=en&rclk=1,2026-05-21T20:58:57.729292
The Furniture Home,Carpenter,+923485537129,3.3,,"
gold point palza, Muree road, Naz Cinema Rd, Amirpura Mohalla, Rawalpindi, 46000, Pakistan",33.6236921,73.0680103,https://www.google.com/maps/place/The+Furniture+Home/data=!4m7!3m6!1s0x38df95cc31f4b2c9:0xbfb208abbd1c774a!8m2!3d33.6236921!4d73.0680103!16s%2Fg%2F11sg24zrk7!19sChIJybL0McyV3zgRSnccvasIsr8?authuser=0&hl=en&rclk=1,2026-05-21T20:59:02.979973
Cresent Furniture,Carpenter,+923118550000,4.1,,"
M36M+3QH, Murree Rd, Gulistan-e-Jinnah Colony Faizabad, Rawalpindi, Pakistan",33.6601928,73.0844924,https://www.google.com/maps/place/Cresent+Furniture/data=!4m7!3m6!1s0x38df9535a1e2859f:0x7046f8c2aab3e8ad!8m2!3d33.6601928!4d73.0844924!16s%2Fg%2F11cmn92l2_!19sChIJn4XioTWV3zgRreizqsL4RnA?authuser=0&hl=en&rclk=1,2026-05-21T20:59:06.463245
Wood World,Carpenter,+923054307485,4.3,,"
Main PWD Rd, PWD Housing Society Sector C PWD Society, Islamabad, 54000, Pakistan",33.5694883,73.1414902,https://www.google.com/maps/place/Wood+World/data=!4m7!3m6!1s0x38dfedc090d31d37:0x19e585161ed73cd8!8m2!3d33.5694883!4d73.1414902!16s%2Fg%2F11j8l63ttv!19sChIJNx3TkMDt3zgR2DzXHhaF5Rk?authuser=0&hl=en&rclk=1,2026-05-21T20:59:10.875774
Adnan Cooling Centre,AC Technician,+923167972385,5.0,,"
Baba Roda Rd Main, Bazar Kartar Pura, Asghar Mall Scheme, Rawalpindi, 46000, Pakistan",33.6282275,73.0701191,https://www.google.com/maps/place/Adnan+Cooling+Centre/data=!4m7!3m6!1s0x38df94c298ff1089:0xa280cae41b47b432!8m2!3d33.6282275!4d73.0701191!16s%2Fg%2F12mkzj9f5!19sChIJiRD_mMKU3zgRMrRHG-TKgKI?authuser=0&hl=en&rclk=1,2026-05-21T21:03:48.985121
Madina Heat & cool services,AC Technician,+923235510556,5.0,,"
Cod Road, near Alif Shah Graveyard, Dheri Hasan Abad, qabristan, 46000, Pakistan",33.5732082,73.0554336,https://www.google.com/maps/place/Madina+Heat+%26+cool+services/data=!4m7!3m6!1s0x38df936b7b1427e1:0xa8ce4192baa781da!8m2!3d33.5732082!4d73.0554336!16s%2Fg%2F11ryy7xq4d!19sChIJ4ScUe2uT3zgR2oGnupJBzqg?authuser=0&hl=en&rclk=1,2026-05-21T21:04:00.150405
AC Repair Services Lahore,AC Technician,+923211406164,3.4,,lahoreservices.com,31.4829403,74.3343893,https://www.google.com/maps/place/AC+Repair+Services+Lahore/data=!4m7!3m6!1s0x81eea6a1de7f27b3:0xb4490b969d615c2c!8m2!3d31.4829403!4d74.3343893!16s%2Fg%2F11t7jdnkr_!19sChIJsyd_3qGm7oERLFxhnZYLSbQ?authuser=0&hl=en&rclk=1,2026-05-21T21:04:23.268853
ICEM and Engineering Works,Electrician,+923135889352,4.7,,"
Chakri Rd, Rawalpindi, 47671, Pakistan",33.5554234,73.0100746,https://www.google.com/maps/place/ICEM+and+Engineering+Works/data=!4m7!3m6!1s0x38df9346de909e59:0xbaa8ceec0c97b789!8m2!3d33.5554234!4d73.0100746!16s%2Fg%2F11v9k6b1zw!19sChIJWZ6Q3kaT3zgRibeXDOzOqLo?authuser=0&hl=en&rclk=1,2026-05-21T21:08:06.429798
Shaheen Electric and repairing workshop,Electrician,+923219551270,5.0,,"
8 Street 2, Fizaia Colony Fazaia Colony, Rawalpindi, 46000, Pakistan",33.6189436,73.1183715,https://www.google.com/maps/place/Shaheen+Electric+and+repairing+workshop/data=!4m7!3m6!1s0x38dfeb5d46633c57:0x6d71e51da52986b4!8m2!3d33.6189436!4d73.1183715!16s%2Fg%2F11sv7bdsjr!19sChIJVzxjRl3r3zgRtIYppR3lcW0?authuser=0&hl=en&rclk=1,2026-05-21T21:08:11.816067
Myfamilytutor,Tutor Academy,+923133338630,5.0,,"
Wallayat Complex, Phase 7 Bahria Town, Rawalpindi, 48000, Pakistan",33.5363374,73.1106644,https://www.google.com/maps/place/Myfamilytutor/data=!4m7!3m6!1s0x38df9324b227f6e1:0x24d03f571187c0f2!8m2!3d33.5363374!4d73.1106644!16s%2Fg%2F11jwbtws32!19sChIJ4fYnsiST3zgR8sCHEVc_0CQ?authuser=0&hl=en&rclk=1,2026-05-21T21:11:27.053456
Magic touch ladies salon & Academy,Beauty Parlor,+923115172100,4.9,,"
Shop no 3, street no 4 Farooq-e-Azam Rd, Shamsabad, Rawalpindi, Pakistan",33.6497391,73.0889399,https://www.google.com/maps/place/Magic+touch+ladies+salon+%26+Academy/data=!4m7!3m6!1s0x38dfeb00751afff9:0x82e230081256b663!8m2!3d33.6497391!4d73.0889399!16s%2Fg%2F11vxmb35_0!19sChIJ-f8adQDr3zgRY7ZWEggw4oI?authuser=0&hl=en&rclk=1,2026-05-21T21:17:57.436248
InStyle by Amna,Beauty Parlor,+923365016873,4.7,,"
House no, 313 main road, Sector 3 Gulshan Abad, Rawalpindi, Pakistan",33.5300378,73.0634626,https://www.google.com/maps/place/InStyle+by+Amna/data=!4m7!3m6!1s0x38df936d17a874a1:0x342928e4ca99f60!8m2!3d33.5300378!4d73.0634626!16s%2Fg%2F11rmszz69b!19sChIJoXSoF22T3zgRYJ-pTI6SQgM?authuser=0&hl=en&rclk=1,2026-05-21T21:18:32.418938
IMAAH's Beauty Lounge,Beauty Parlor,+92515707144,4.7,,"
Wallayat Complex, opp. CHINA Center, Phase 7 Rawalpindi, 46000, Pakistan",33.5331255,73.1124483,https://www.google.com/maps/place/IMAAH%27s+Beauty+Lounge/data=!4m7!3m6!1s0x38dfeda5dc539163:0x61ae63c03bb3bb7c!8m2!3d33.5331255!4d73.1124483!16s%2Fg%2F11fd451jky!19sChIJY5FT3KXt3zgRfLuzO8BjrmE?authuser=0&hl=en&rclk=1,2026-05-21T21:18:37.631409
Sj Beauty lounge,Beauty Parlor,+923038019029,2.3,,"
New Phagwari Rd, near by Commerce College Road, E/Block Block E Satellite Town, Rawalpindi, 46300, Pakistan",33.6341235,73.0537152,https://www.google.com/maps/place/Sj+Beauty+lounge/data=!4m7!3m6!1s0x38df957d8d7cb3f1:0x2fd32990a9cbea0a!8m2!3d33.6341235!4d73.0537152!16s%2Fg%2F11st8gh5dl!19sChIJ8bN8jX2V3zgRCurLqZAp0y8?authuser=0&hl=en&rclk=1,2026-05-21T21:18:42.957921
Beauty Canvas by Shireen salon,Beauty Parlor,+923285808493,4.9,,"
shop no 2 ground floor, Beauty canvas by shireen salon, 66 Commercial Dr, near dr umer pets clinic, main rafi Phase 8 Bahria Town, Rawalpindi, Pakistan",33.5043766,73.0960415,https://www.google.com/maps/place/Beauty+Canvas+by+Shireen+salon/data=!4m7!3m6!1s0x38dff30036f65741:0x3c71ba27806a1299!8m2!3d33.5043766!4d73.0960415!16s%2Fg%2F11y5_vbtdp!19sChIJQVf2NgDz3zgRmRJqgCe6cTw?authuser=0&hl=en&rclk=1,2026-05-21T21:18:48.928291
AAA Auto Care,Car Mechanic,+923304254251,4.8,,"
Main High Ct Rd, East Ridge, Rawalpindi, 44400, Pakistan",33.5615336,73.1011625,https://www.google.com/maps/place/AAA+Auto+Care/data=!4m7!3m6!1s0x38dfedb8b3d9ef6b:0x7fe5a10d64c8ba8d!8m2!3d33.5615336!4d73.1011625!16s%2Fg%2F11v3xl6_wl!19sChIJa-_Zs7jt3zgRjbrIZA2h5X8?authuser=0&hl=en&rclk=1,2026-05-21T21:21:29.770807
Car Clinic,Car Mechanic,+923215008605,4.6,,"
Back side banaras plaza, Bostan Khan Rd, in front of jan shadi hall, Chaklala Housing Scheme 3, Rawalpindi, 46000, Pakistan",33.5811943,73.0979581,https://www.google.com/maps/place/Car+Clinic/data=!4m7!3m6!1s0x38dfecb738019441:0xeb57a88cfc451b3e!8m2!3d33.5811943!4d73.0979581!16s%2Fg%2F1tn044y8!19sChIJQZQBOLfs3zgRPhtF_IyoV-s?authuser=0&hl=en&rclk=1,2026-05-21T21:21:40.154456
M.Bilal Auto center,Car Mechanic,+923127469304,4.7,,"
P, I J P Road I J, Road, Westridge 3, Islamabad, 46000, Pakistan",33.6226163,73.0123973,https://www.google.com/maps/place/M.Bilal+Auto+center/data=!4m7!3m6!1s0x38df9318587e08ab:0xb6122c7d7c6aebcf!8m2!3d33.6226163!4d73.0123973!16s%2Fg%2F11c1pcmrcs!19sChIJqwh-WBiT3zgRz-tqfH0sErY?authuser=0&hl=en&rclk=1,2026-05-21T21:22:51.004879
AUTO ZONE WORKSHOP,Car Mechanic,+923356884487,5.0,,"
J39G+X6W, Chah Sultan Rawalpindi, 46000, Pakistan",33.6199898,73.0755877,https://www.google.com/maps/place/AUTO+ZONE+WORKSHOP/data=!4m7!3m6!1s0x38df95003748b2c9:0x9859176315a5478a!8m2!3d33.6199898!4d73.0755877!16s%2Fg%2F11x1_clf1k!19sChIJybJINwCV3zgRikelFWMXWZg?authuser=0&hl=en&rclk=1,2026-05-21T21:23:04.887322
Auto Care Garage,Car Mechanic,+923119367090,4.0,,"
Street 14, I.J.P. Road, Westridge III Westridge 3, Rawalpindi, 46000, Pakistan",33.6224868,73.0096949,https://www.google.com/maps/place/Auto+Care+Garage/data=!4m7!3m6!1s0x38df95e52dddd45f:0x74b031cb283b6a37!8m2!3d33.6224868!4d73.0096949!16s%2Fg%2F12mkw84rm!19sChIJX9TdLeWV3zgRN2o7KMsxsHQ?authuser=0&hl=en&rclk=1,2026-05-21T21:23:22.218928
Total Auto Workshop,Car Mechanic,+923205555053,4.4,,"
Shop 703, Railway Rd Ahata Mithu Khan, Saddar, Rawalpindi, 46000, Pakistan",33.6021143,73.0552123,https://www.google.com/maps/place/Total+Auto+Workshop/data=!4m7!3m6!1s0x38df949a8a1eb475:0x9b45ef38e0cf208d!8m2!3d33.6021143!4d73.0552123!16s%2Fg%2F11gfjb62hn!19sChIJdbQeipqU3zgRjSDP4DjvRZs?authuser=0&hl=en&rclk=1,2026-05-21T21:23:27.678715
Mercedes work shop HADI AUTO,Car Mechanic,+923149902888,4.9,,"
Kacha stop Karnal Sher Khan Shaheed Rd, near attok patrol pump, Westridge III Westridge 3, Rawalpindi, Pakistan",33.6205072,73.0071842,https://www.google.com/maps/place/Mercedes+work+shop+HADI+AUTO/data=!4m7!3m6!1s0x38df9585dbc01987:0xa94e0bed4cfb1210!8m2!3d33.6205072!4d73.0071842!16s%2Fg%2F11y2pb3_12!19sChIJhxnA24WV3zgREBL7TO0LTqk?authuser=0&hl=en&rclk=1,2026-05-21T21:23:33.334466
Bilal Auto Mechanic & Auto Electrician,Car Mechanic,+923335387973,4.4,,"
Peshawar Rd, Allahabad, Rawalpindi, 46000, Pakistan",33.6110961,73.005348,https://www.google.com/maps/place/Bilal+Auto+Mechanic+%26+Auto+Electrician/data=!4m7!3m6!1s0x38df943cb5fa5135:0x1ce79f0ebd44444e!8m2!3d33.6110961!4d73.005348!16s%2Fg%2F12mkz5_1m!19sChIJNVH6tTyU3zgRTkREvQ6f5xw?authuser=0&hl=en&rclk=1,2026-05-21T21:23:56.582700
AAA workshop,Car Mechanic,+923335124632,4.2,,"
Friends Hospital Plaza, Saddar, Rawalpindi, 46000, Pakistan",33.5968577,73.048668,https://www.google.com/maps/place/AAA+workshop/data=!4m7!3m6!1s0x38df94844ad57cf9:0xb48a70631e0464ed!8m2!3d33.5968577!4d73.048668!16s%2Fg%2F11c1qy5h68!19sChIJ-XzVSoSU3zgR7WQEHmNwirQ?authuser=0&hl=en&rclk=1,2026-05-21T21:24:02.474615
Asmat Automobile workshop,Car Mechanic,+923455556727,4.6,,"
H2QW+F5G, CMH Rd, Rawalpindi, 46000, Pakistan",33.5886992,73.0454591,https://www.google.com/maps/place/Asmat+Automobile+workshop/data=!4m7!3m6!1s0x38df937e6445c5d9:0xbed4206947635552!8m2!3d33.5886992!4d73.0454591!16s%2Fg%2F11fx_09n83!19sChIJ2cVFZH6T3zgRUlVjR2kg1L4?authuser=0&hl=en&rclk=1,2026-05-21T21:24:13.510694
AA Auto Workshop,Car Mechanic,+923145847986,5.0,,"
chowk Shiekh plaza shop no. 3, Range Rd, near HBL, Shalley Valley, Rawalpindi, 46220, Pakistan",33.5993234,73.0139223,https://www.google.com/maps/place/AA+Auto+Workshop/data=!4m7!3m6!1s0x38df95120fb2f15b:0x21036f2c47a80d95!8m2!3d33.5993234!4d73.0139223!16s%2Fg%2F11lsz14p2x!19sChIJW_GyDxKV3zgRlQ2oRyxvAyE?authuser=0&hl=en&rclk=1,2026-05-21T21:24:19.115864
Pak Auto workshop,Car Mechanic,+923325131696,4.7,,"
J32J+W44, Pindi St, Sarwar Rd, Chaklala Cantt., Rawalpindi, 46000, Pakistan",33.6022697,73.0803224,https://www.google.com/maps/place/Pak+Auto+workshop/data=!4m7!3m6!1s0x38df9525fc0a8841:0x85c9575779606126!8m2!3d33.6022697!4d73.0803224!16s%2Fg%2F11j09w5t4b!19sChIJQYgK_CWV3zgRJmFgeVdXyYU?authuser=0&hl=en&rclk=1,2026-05-21T21:24:32.443238
MB Auto Workshop,Car Mechanic,+923135299776,4.7,,"
32 Haider Rd, Saddar, Rawalpindi, 46000, Pakistan",33.5965847,73.048912,https://www.google.com/maps/place/MB+Auto+Workshop/data=!4m7!3m6!1s0x38df951e84910625:0x6e00696885cfb3d2!8m2!3d33.5965847!4d73.048912!16s%2Fg%2F11n13zkbwf!19sChIJJQaRhB6V3zgR0rPPhWhpAG4?authuser=0&hl=en&rclk=1,2026-05-21T21:24:37.302639
9 Star Auto expert,Car Mechanic,+923005523196,4.5,,"
Khokhrabad, KRL Rd, Jehandad Town, Rawalpindi, 46300, Pakistan",33.6223382,73.1061776,https://www.google.com/maps/place/9+Star+Auto+expert/data=!4m7!3m6!1s0x38dfeb304c0f2583:0x581e060e02c693e!8m2!3d33.6223382!4d73.1061776!16s%2Fg%2F11gh80s1hf!19sChIJgyUPTDDr3zgRPmks4GDggQU?authuser=0&hl=en&rclk=1,2026-05-21T21:25:08.507763
Adnan auto workshop Bahria town,Car Mechanic,+923359594556,4.2,,"
Plaza 88 linear commercial bahria town, Commercial Dr, Phase 8 Linear, Rawalpindi, 46000, Pakistan",33.5009621,73.1031444,https://www.google.com/maps/place/Adnan+auto+workshop+Bahria+town/data=!4m7!3m6!1s0x38dff36afb8416ff:0x3801c9790ccecd28!8m2!3d33.5009621!4d73.1031444!16s%2Fg%2F11hnx94ytj!19sChIJ_xaE-2rz3zgRKM3ODHnJATg?authuser=0&hl=en&rclk=1,2026-05-21T21:25:38.469784
Aslam Auto Workshop,Car Mechanic,+923005567641,5.0,,"
J4P4+W46, Service road, Zia Masjid Stop, Service Rd W, near Bakri Petrol & Shakrial CNG Station, Professors Colony Shakrial, Rawalpindi, 46000, Pakistan",33.6372752,73.1052588,https://www.google.com/maps/place/Aslam+Auto+Workshop/data=!4m7!3m6!1s0x38dfeb7540f6723b:0x5cdc8265fdc4c3ec!8m2!3d33.6372752!4d73.1052588!16s%2Fg%2F11j0hlzb6q!19sChIJO3L2QHXr3zgR7MPE_WWC3Fw?authuser=0&hl=en&rclk=1,2026-05-21T21:25:54.674922
Quick Service Auto Workshop,Car Mechanic,+923365311116,3.9,,"
Sawan camp, Main GT Rd, opposite Toyota Rawal Motors, near Dmpukh resturant, Rawalpindi, Pakistan",33.5438429,73.1061219,https://www.google.com/maps/place/Quick+Service+Auto+Workshop/data=!4m7!3m6!1s0x38dfedc0a08d699b:0x8c2be9d55ea2512c!8m2!3d33.5438429!4d73.1061219!16s%2Fg%2F11nmhv3mbf!19sChIJm2mNoMDt3zgRLFGiXtXpK4w?authuser=0&hl=en&rclk=1,2026-05-21T21:26:05.216580
Capital Cooling Center,AC Technician,+923429842262,4.9,,"
B-Block Block B Satellite Town, Rawalpindi, 43600, Pakistan",33.6363971,73.064765,https://www.google.com/maps/place/Capital+Cooling+Center/data=!4m7!3m6!1s0x38df9504e60fc263:0x95d634d20e808fa2!8m2!3d33.6363971!4d73.064765!16s%2Fg%2F11kq2l6g60!19sChIJY8IP5gSV3zgRoo-ADtI01pU?authuser=0&hl=en&rclk=1,2026-05-21T21:31:30.025930
Salim Malik Refrigerations Services,AC Technician,+923335580099,5.0,,"
57, Pounch House, Adam Jee Rd, Saddar, Rawalpindi, 46000, Pakistan",33.5957529,73.0549178,https://www.google.com/maps/place/Salim+Malik+Refrigerations+Services/data=!4m7!3m6!1s0x38df95b5d2e76b3b:0x8c59f1322f4b06aa!8m2!3d33.5957529!4d73.0549178!16s%2Fg%2F11q485rmwh!19sChIJO2vn0rWV3zgRqgZLLzLxWYw?authuser=0&hl=en&rclk=1,2026-05-21T21:32:07.735465
Best Electrician,Electrician,+923255396001,5.0,,"
J4P4+97X, Syed Gul Rd, Professors' Colony Professors Colony Shakrial, Rawalpindi, 46000, Pakistan",33.6359935,73.1057346,https://www.google.com/maps/place/Best+Electrician/data=!4m7!3m6!1s0x38dfeb000038bccb:0x92f4068cb347a076!8m2!3d33.6359935!4d73.1057346!16s%2Fg%2F11ybykbcyr!19sChIJy7w4AADr3zgRdqBHs4wG9JI?authuser=0&hl=en&rclk=1,2026-05-21T21:34:36.001577
Chughtai Electric Store,Electrician,+923315049276,4.0,,"
J343+HGF, Taj Mahal Market, City Saddar Rd, Ibrahim Nagar, Rawalpindi, 46000, Pakistan",33.6064296,73.0537891,https://www.google.com/maps/place/Chughtai+Electric+Store/data=!4m7!3m6!1s0x38df9491c7770e0d:0xedd9f33d9ddeeea3!8m2!3d33.6064296!4d73.0537891!16s%2Fg%2F12mkwhp96!19sChIJDQ53x5GU3zgRo-7enT3z2e0?authuser=0&hl=en&rclk=1,2026-05-21T21:35:03.792847
Al manara Ac Electrical REPARING,Electrician,+923345910165,5.0,,"
Shop#O, muhallah feroze pura, 931-B street no 9, Ferozepura Mohallah Kartar Pura, Rawalpindi, 46000, Pakistan",33.624491,73.0675639,https://www.google.com/maps/place/Al+manara+Ac+Electrical+REPARING/data=!4m7!3m6!1s0x38df95002b4fef1b:0xb867167edcfb3bca!8m2!3d33.624491!4d73.0675639!16s%2Fg%2F11vxswy3q4!19sChIJG-9PKwCV3zgRyjv73H4WZ7g?authuser=0&hl=en&rclk=1,2026-05-21T21:35:28.926753
Japan electronics electric and ac workers,Electrician,+923005362289,5.0,,"
J3F5+F65, Imambara Mohalla, Rawalpindi, 46000, Pakistan",33.6236329,73.0581114,https://www.google.com/maps/place/Japan+electronics+electric+and+ac+workers/data=!4m7!3m6!1s0x38df950067c99219:0x5bb5776e7d01406d!8m2!3d33.6236329!4d73.0581114!16s%2Fg%2F11xcygrmtt!19sChIJGZLJZwCV3zgRbUABfW53tVs?authuser=0&hl=en&rclk=1,2026-05-21T21:35:34.030913
Imran Electric Repair,Electrician,+923135690378,4.8,,"
Block C, opp. Punjab Government, Punjab Govt Servants Housing Society, Rawalpindi, 46000, Pakistan",33.5147228,73.0417999,https://www.google.com/maps/place/Imran+Electric+Repair/data=!4m7!3m6!1s0x38df930042db4565:0x8d650392c3a87d8c!8m2!3d33.5147228!4d73.0417999!16s%2Fg%2F11whmpblwy!19sChIJZUXbQgCT3zgRjH2ow5IDZY0?authuser=0&hl=en&rclk=1,2026-05-21T21:35:48.173949
Fridge AC & Electrician Works,Electrician,+923225845115,5.0,,"
H2X8+9XW, Range Rd, Shalley Valley, Rawalpindi, 46000, Pakistan",33.5984759,73.0174402,https://www.google.com/maps/place/Fridge+AC+%26+Electrician+Works/data=!4m7!3m6!1s0x38df946d51d1a5c1:0xf0073dbbcea44500!8m2!3d33.5984759!4d73.0174402!16s%2Fg%2F12mkzjfzp!19sChIJwaXRUW2U3zgRAEWkzrs9B_A?authuser=0&hl=en&rclk=1,2026-05-21T21:35:57.680614
Asif Engineer,Electrician,+923465250763,3.5,,"
H2W5+WW9, Street No. 5, Shalley Valley, Rawalpindi, 46000, Pakistan",33.5972764,73.0098656,https://www.google.com/maps/place/Asif+Engineer/data=!4m7!3m6!1s0x38df95abda71804d:0xe2f5954f39585298!8m2!3d33.5972764!4d73.0098656!16s%2Fg%2F11jr7flv0q!19sChIJTYBx2quV3zgRmFJYOU-V9eI?authuser=0&hl=en&rclk=1,2026-05-21T21:36:14.014143
Sarfaraz Cooling Centre & Electrical Works,Electrician,+923024763080,5.0,,"
J3PR+9CV, Kurri Rd, Muhammadi Colony Muslim Town, Rawalpindi, 46000, Pakistan",33.6359931,73.0910614,https://www.google.com/maps/place/Sarfaraz+Cooling+Centre+%26+Electrical+Works/data=!4m7!3m6!1s0x38dfeb2b8352ecef:0x43dfc2d992679c49!8m2!3d33.6359931!4d73.0910614!16s%2Fg%2F12mkzlbwr!19sChIJ7-xSgyvr3zgRSZxnktnC30M?authuser=0&hl=en&rclk=1,2026-05-21T21:36:29.907918
Learn Quran online with Tajveed,Tutor Academy,+923155662669,,,"
House 96 lane, Gulistan Colony, Rawalpindi, 44000, Pakistan",33.5688196,73.094527,https://www.google.com/maps/place/Learn+Quran+online+with+Tajveed/data=!4m7!3m6!1s0x38dfed0fd8fb6725:0x9f222ca5d16cab3b!8m2!3d33.5688196!4d73.094527!16s%2Fg%2F11vcr98_zc!19sChIJJWf72A_t3zgRO6ts0aUsIp8?authuser=0&hl=en&rclk=1,2026-05-21T21:44:29.128422
Home tuition available from class 1 to 9th,Tutor Academy,+923135493180,5.0,,"
J3QG+6Q5, A Block Block A Satellite Town, Rawalpindi, Pakistan",33.6380095,73.0769865,https://www.google.com/maps/place/Home+tuition+available+from+class+1+to+9th/data=!4m7!3m6!1s0x38df953ae49cf3e9:0x232430d70e8d59c2!8m2!3d33.6380095!4d73.0769865!16s%2Fg%2F11mw5ygklg!19sChIJ6fOc5DqV3zgRwlmNDtcwJCM?authuser=0&hl=en&rclk=1,2026-05-21T21:44:37.214774
ALSANA BEAUTY SALON,Beauty Parlor,+923349245525,4.7,,"
J3Q8+HWJ, Fifth Rd, D Block Block D Satellite Town, Rawalpindi, 46300, Pakistan",33.6389302,73.0672984,https://www.google.com/maps/place/ALSANA+BEAUTY+SALON/data=!4m7!3m6!1s0x38df9500513fa25f:0xdd8ea3f5e22858b4!8m2!3d33.6389302!4d73.0672984!16s%2Fg%2F11m6kc8gf_!19sChIJX6I_UQCV3zgRtFgo4vWjjt0?authuser=0&hl=en&rclk=1,2026-05-21T21:45:40.500192
Style zone beauty salon,Beauty Parlor,+923147861467,4.0,,"
Kartar Pura, Rawalpindi, 46000, Pakistan",33.6251268,73.0638634,https://www.google.com/maps/place/Style+zone+beauty+salon/data=!4m7!3m6!1s0x39205d5741a28999:0x7d6f916fbf4eda31!8m2!3d33.6251268!4d73.0638634!16s%2Fg%2F11nffrs298!19sChIJmYmiQVddIDkRMdpOv2-Rb30?authuser=0&hl=en&rclk=1,2026-05-21T21:47:39.623969
Beautyz Zone,Beauty Parlor,,,,"
Amirpura Mohalla, Rawalpindi, 46000, Pakistan",33.6207174,73.0661965,https://www.google.com/maps/place/Beautyz+Zone/data=!4m7!3m6!1s0x38df94c188e4663b:0x463bb8f1fe1ed5f0!8m2!3d33.6207174!4d73.0661965!16s%2Fg%2F11j3s6l0x8!19sChIJO2bkiMGU3zgR8NUe_vG4O0Y?authuser=0&hl=en&rclk=1,2026-05-21T21:48:05.544024
